sentence,correct_label,prediction
"Mire usted, de acuerdo a un estudio del periódico El Economista, el  que más  obtuvo por asistencia de aficionados (venta de boletos) en el Clausura 2008, fue el América con 185 millones de pesos y el que menos recaudó fue el San Luis con 51 mdp.",0,0
"Algunas de estas parejas se mostraban muy contentas con la suerte que les había tocado, y aun llegaban a formarse noviazgos y matrimonios , pero en otros casos el juego, una simple diversión de nuestros antepasados, no daba buenos resultados por falta de simpatía y aprecio mutuos.Era un deber de los participantes dejar un  de rosca que debía obsequiársele al primer  que pasara y tocara a la puerta de la casa.",0,0
"Calderón, no nos olvidemos, se ha convertido en una pieza importante en el engranaje interno del partido que lo llevó a su configuración actual, con personajes centrales como Manuel Espino, Diego Fernández de Cevallos, Germán Martínez, Marta Sahagún, Sergio Estrada Cajigal, Josefina Vázquez Mota, Carlos Abascal, José Espina, Ulises Ramírez, Juan Camilo Mouriño o Santiago Creel, que junto con el hoy presidente electo representan todo menos la encarnación de un Estado , de una , ya no digamos de la modernidad del sistema social.",0,0
La mayor parte de nuestros  provienen del  de Veracruz y recientemente hemos recibido algunos apoyos de empresas públicas y el sector privado.,0,0
"Cierto es que no va a ser allí de ninguna utilidad, como no pretenda donar su ... lo cual no significa que  sea una actitud bastante loable alejarse de todo el mundillo de los futbolistas, para intentar ayudar a los demás.",0,0
Para  realce a este evento estuvieron autoridades del gobierno municipal y del departamento de Ecología del Gobierno del .,0,0
"Quiero destacar que nuestro festival en esta ocasión se sustenta un  de financiamiento único en el que el  del estado aporta, de manera directa, el 50 por ciento del presupuesto...",0,0
"Obtén ingresos extra!inicia tu propio negocio!gana  en tus  libres!sin inversiónproductos sin competenciaaccesorios para el hogar: baño, re ...",0,0
"""Ser uno de los municipios del Estado de Puebla, con mejor atención, calidad en el servicio, eficiencia y eficacia en los procesos de la  municipal, generando para los ciudadanos condiciones óptimas para el acercamiento con el  municipal"".",0,0
"Quienes no realicen el trámite antes del 28 de febrero no podrán participar en los  del 5 de julio próximo, por lo que el IFE exhorta a los ciudadanos a realizar su trámite cuanto .",0,0
"Aunque en algunos  reconocen que una ley no basta para garantizar el pleno acceso de los ciudadanos a la  pública, diputados locales prevén que la entrada en vigor de la nueva normatividad en sus entidades obligará a las respectivas dependencias a vencer sus resistencias a la apertura.",0,0
¿Soberanía de quién: del dueño del  (el contribuyente) o de un gobierno que alimenta tiburones internacionales con los ahorros de su pueblo y  impuestos?,0,0
"Simplemente destaquemos tres cosas: mientras que el padrón electoral tuvo un crecimiento -de 1994 al 2006- de 26 millones, el número de votantes solamente creció en 6 millones, es decir solamente el 23 por ciento de los mexicanos que se  al  desde 94 votaron en el 2006.",0,0
"En 1834, cuando trabajaba en los avances de la máquina de diferencias Babbage concibió la  de una "" analítica"".",0,0
Sagarpa dice que  28 mil 139  de pesos,0,0
Programa Académico Introducción a la dirección de la  ...Dirección de la producción I Esta asignatura estudia la producción y la gestión de la producción en la empresa.,0,0
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por unanimidad  al consejero presidente, , por  lo que desechó por infundada la solicitud de remoción hecha por la coalición PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo  ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el PRI acusándola de parcialidad.",0,0
Amplios conocimientos en el  de  de confección industrial.,0,0
"Sin embargo, a mi juicio, la declaración es omisa sobre el  último de cualquier  científica y tecnológica: impulsar el crecimiento económico del país nuevamente, tal y como es el consenso de los principales especialistas, no importa a qué escuela del pensamiento económico estén afiliados.",0,0
Habló de los  obtenidos en las metas y objetivos que se trazó el Gobierno del  durante 1996.,0,0
"En su conferencia de prensa matutina, el abanderado del Movimiento Progresista fijo como tema para el  de este día, el  a la información, ante lo que consideró cerrazón y manipulación, principalmente por parte de las televisoras.",0,0
"En tal sentido, los elementos que privaron temporalmente de su libertad al quejoso no tenían fundamento para tal acto de  que en consecuencia se consideró una arbitrariedad, transgresora de lo dispuesto por el artículo 16 de la Constitución Política de los Estados Unidos Mexicanos así como por los artículos XXV de la Declaración Americana de los Derechos y Deberes del Hombre, 9.1 del Pacto Internacional de  y Políticos, y 7 de la Convención Americana Sobre Derechos Humanos, por lo que se dictó la recomendación correspondiente.",0,0
"Defensores de los  sexuales y el movimiento provida, radicalizan la lucha por el",0,0
No hay  ni valores que  en donde no hay reglas que dirijan el ejercicio de los primeros y protejan la existencia de los segundos.,0,0
"Cierto es que no va a ser allí de ninguna utilidad, como no  donar su ... lo cual no significa que no sea una actitud bastante loable alejarse de todo el mundillo de los futbolistas, para intentar ayudar a los demás.",0,0
"Obtener la  de inscripción, registro del padrón estatal de contribuyentes y clave de acceso al módulo para pago de cuota fija, Régimen de Pequeños .",0,0
"Este fantástico audiolibro que te mostrará como gestionar algo tan valioso como el dinero para conseguir la auténtica  Financiera, es la segunda parte del de ""Cómo jugar y ganar el Juego del "" donde encontrarás los siguientes capítulos:",0,0
"El mercado emergente de los biocombustibles  una  de demanda nueva e importante para algunos productos agrícolas, como el azúcar, el maíz, la yuca, las semillas oleaginosas y el aceite de palma.",0,0
"Coincidiendo con esa apreciación, podemos agregar que el éxito tricolor puede ser efímero si los principales operadores del PRI no reconocen la empresa de hacer de estas siglas un referente claro para señalar que se trata de un auténtico partido, una institución con reglas claras dentro de la convivencia interna de sus corrientes políticas y un organismo que delimita nítidamente sus funciones -su programa y sus principios- y que  también con precisión su relación con el .",0,0
"Barrio Terrazas, exprecandidato del PAN a la  de la República, exgobernador de Chihuahua y secretario de la Contraloría en la gestión de , se apresta a iniciar su carrera diplomática si es ratificado por la Comisión Permanente.",0,0
"Excelente Programa de audio el cual nos detalla cual es la ley de la atracción con la cual nosotros podremos atraer , , amistades y una infinidad de cosas.",0,0
"Presencia Ciudadana está promoviendo dos iniciativas para que en la coyuntura de las campañas a la Presidencia de la  y a la Jefatura del Gobierno del DF los grupos e individuos representantes de la sociedad civil (academia, organizaciones sociales, grupos de vecinos, ) tengamos una incidencia real en las propuestas electorales, en los programas de gobierno y en las políticas públicas de los dos niveles de gobierno.",0,0
"Canadá tiene elementos de ambos, pero al ser un país , tiende a beneficiarse de un sistema mundial, a pesar de ser productor de materias .",0,0
la cuenta anual de  publica.,0,0
"Los Foros de Consulta Estatales, se desarrollan a través de 8 mesas temáticas simultáneas, donde los participantes pueden realizar propuestas orales y se han recibido propuestas escritas y  magnético, mismas que se están analizando, a fin de incorporarlas en este proceso de planeación  y participativo.",0,0
"Así es como toda la historia de la representación –toda la historia febril de las gigantomaquias de la mimesis , de la imagen, de la percepción, del objeto y de la ley científica, del espectáculo, del arte, de la   atravesada por la división de la ausencia, que se escinde entre la ausencia de la cosa (problemática de su re producción) y el absens en la cosa (problemática de su (re)presentación).",0,0
exoneró a consejero presidente por  de votos,0,0
"Su labor, en aras del crecimiento económico y la conservación del medio ambiente, se inscribe dentro de los Objetivos de Desarrollo del  (ODM), unos objetivos prioritarios de desarrollo que las Naciones Unidas establecieron en el año 2000 con el fin de reducir a la mitad la  en el mundo para 2015.",0,0
"La  es un crimen social en México: Moreira El presidente electo del PRI nacional, Humberto Moreira, dijo que el  vive una situación crítica debido a la pobreza.",0,0
"Como podrá corroborarse en la exposición, Tejeda, en su carácter de gobernador, cumplió una acertada labor como conductor de la sociedad veracruzana, apreciable en todas las acciones y realizaciones de su segundo régimen, el cual puede definirse en síntesis mediante el principio que más aplicó durante él: “ es ”.",0,0
"Alfonso Bonifacio Lucio Rodriguez20 de noviembre de 2011, 21:55 LA pobreza se abuelto una forma de vivir y sobrevivir en los paises de rnta baja lapobreza que existe en el mundo es demaciado pero por mas que luchemos contra ella para erradicarla esta parece que en  de disminuir aumenta mas la ´pobreza es como el cancer entre mas la dejas mas avansa por eso luchemos por un mundo sin",0,0
