sentence,pos_seq,genre,preds,true
Motion will have to do better than this if he seriously intends his series of novels to capture the feel of a period .,"['NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'ADJ', 'ADP', 'DET', 'ADP', 'PRON', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,10000001000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"In his eagerness to depict the cloudy psychology of an adolescent , Motion has forgotten to give the boy a personality .","['ADP', 'ADJ', 'NOUN', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PUNCT']",news,10000010000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Hardly a page goes by without the hapless Francis noticing something which reminds him , improbably , of something else .","['ADV', 'DET', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'ADJ', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'PRON', 'PUNCT', 'ADV', 'PUNCT', 'ADP', 'NOUN', 'ADV', 'PUNCT']",news,00111101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"One moment an avenue of chestnut trees looks Ã¢ÂÂ like a child 's drawing of ghosts ; the next it appears Ã¢ÂÂ frightening but derelict , like extinguished chandeliers ; and finally the chestnuts Ã¢ÂÂ prance at him , holding up their gleaming branches like hysterics .","['NUM', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'PRON', 'VERB', 'ADV', 'ADJ', 'CCONJ', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'DET', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'VERB', 'PART', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",news,"0000000000010101000000000001000000011
001101000000000000000000000000000000000000000000000000000000000000000000000000","0000000000010101001000000001100000011
001100001000000000000000000000000000000000000000000000000000000000000000000000"
"Such writing rapidly palls , and I hope that in the novels to come , Motion can curb his reckless passion for it .","['ADJ', 'NOUN', 'ADV', 'VERB', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'PART', 'VERB', 'PUNCT', 'PROPN', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PRON', 'PUNCT']",news,00000000010001010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Travel : A pilgrimage sans progress Elisabeth de Stroumillo potters round Poitou,"['NOUN', 'PUNCT', 'DET', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'NOUN']",news,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"You sort of pass it without realising , going to the Dordogne .","['PRON', 'ADV', 'ADV', 'VERB', 'PRON', 'ADP', 'VERB', 'PUNCT', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']",news,00010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"My passion is for its numerous Romanesque churches , in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration ; to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals .","['ADJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'ADV', 'VERB', 'CCONJ', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'VERB', 'NOUN', 'PUNCT', 'PART', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'ADV', 'VERB', 'ADP', 'DET', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT']",news,"0000000000000001100000000000000000000
000000000000100000000000000000000000000000000000000000000000000000000000000000","0000000001001001100000000000000000000
000000011011101010000000000000000000000000000000000000000000000000000000000000"
"For serious drinkers there is the production of cognac to investigate around Cognac , plus the chance to sample pineau , the powerful local aperitif made from young wine laced with cognac .","['ADP', 'ADJ', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'PART', 'VERB', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']",news,"0100000000100000000000100110010000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0100000000000000000000100001010000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"To the north , where Poitou borders on the Vendee , shapely clumps of trees are almost the only punctuation marks on widespreading marshy landscapes ; to the south it bubbles with little rolling hills .","['ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'PROPN', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT', 'ADV', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",news,00000000000100000000110000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000011000010000001100000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area , until medieval monks started to dig a spider-web of ditches to drain it .","['DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'PRON', 'PUNCT']",news,00000000010000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I 've known them : Maillezais , with a huge and rather dull ruined abbey , and Coulon , where I first ate the delicious local version of moules marinieres called mouclade .","['ADV', 'DET', 'PROPN', 'PROPN', 'VERB', 'DET', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'PRON', 'VERB', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NUM', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'PUNCT', 'PROPN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'CCONJ', 'ADV', 'ADJ', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'PUNCT', 'ADV', 'PRON', 'ADV', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'NOUN', 'PUNCT']",news,"0000000000000000000000100000000001000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000100000101000000100000000000000
010000000000000000000000000000000000000000000000000000000000000000000000000000"
"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the Ã¢ÂÂ Venise Verte , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .","['VERB', 'ADP', 'ADJ', 'NOUN', 'PART', 'ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADJ', 'VERB', 'NOUN', 'VERB', 'ADV', 'ADP', 'ADJ', 'NOUN', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'PUNCT', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT']",news,"0000100000000000100000010000000000000
111000000100000000000000000000000000000000000000000000000000000000000000000000","1000000000000000101010000100000001000
011000000000001001000000000000000000000000000000000000000000000000000000000000"
"There is more greenery further south in the deep forest of Chize ( with the fine Renaissance chateau of Dampierre-sur-Boutonne at its edge ) ; and more marshes to the west around Rochefort and Marennes , where those mussels and oysters are raised .","['ADV', 'VERB', 'ADJ', 'NOUN', 'ADV', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'ADV', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']",news,"0000100000000100000000000000000000000
000001000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000001000000000000000000000
100001000000000000000000000000000000000000000000000000000000000000000000000000"
One of the region 's strangest townlets sits on those marshes : Brouage .,"['NUM', 'ADP', 'DET', 'NOUN', 'PART', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",news,"0000010000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000101000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"It had a son to be proud of : Samuel Champlain , founder of Quebec , who was born there around 1569 .","['PRON', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'ADJ', 'ADP', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADP', 'NUM', 'PUNCT']",news,01000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She went there when her romance with the young king was quashed for political reasons .,"['PRON', 'VERB', 'ADV', 'ADV', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",news,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Months later , when Marie had departed , Louis is said to have paused nostalgically at Brouage on his way to Paris after marrying the Spanish Infanta at St Jean-de-Luz .","['NOUN', 'ADV', 'PUNCT', 'ADV', 'PROPN', 'VERB', 'VERB', 'PUNCT', 'PROPN', 'VERB', 'VERB', 'PART', 'VERB', 'VERB', 'ADV', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'VERB', 'DET', 'ADJ', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']",news,"0000000000000000010000100000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000100000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"As you come back from Brouage towards St Jean-d'Angely Ã¢ÂÂ on the D18 via the canalside village of Pont-l'Abbe-d'Arnoult , with a lovely Romanesque church faade Ã¢ÂÂ a sign at the junction of the D122 points you to the chateau whose improbably perfect lake and gardens stare at you from posters throughout the region : La Roche Courbon .","['ADP', 'PRON', 'VERB', 'ADV', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'PRON', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']",news,"0000000000000000000000000000000000010
000000000110100000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000010
000000000100000000000000000000000000000000000000000000000000000000000000000000"
"Its most surprising room , covered from ceiling to floor in 17th-century paintings , should be a salon or library ; instead , a dotty stone bathtub was set into one wall at a later date by a lady called Charlotte .","['ADJ', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PROPN', 'PUNCT']",news,"0000000000000000000000000000000010000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000100000000000000000000010000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"She never used it , having got some of the plumbing details wrong .","['PRON', 'ADV', 'VERB', 'PRON', 'PUNCT', 'VERB', 'VERB', 'DET', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADV', 'PUNCT']",news,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000001000010000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Wriggling across country on the D216 to Port-d'Envaux , you come to two more chateaux : 18th-century Panloy , flaking romantically away on its hillock overlooking a bend in the Charente and , almost next door , the much older , moated Crazannes , half-smothered in amazing flamboyant Gothic carving .","['VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'NUM', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'ADV', 'ADP', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'CCONJ', 'PUNCT', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'ADV', 'ADJ', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'ADJ', 'PROPN', 'NOUN', 'PUNCT']",news,"1000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","1000000000000000000001000000000000110
000000011000000000000000000000000000000000000000000000000000000000000000000000"
Crossing the autoroute and turning north on the D127 brings you to St Jean-d'Angely by way of the isolated church of Fenioux .,"['VERB', 'DET', 'ADJ', 'CCONJ', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'PRON', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT']",news,"0000000001000011000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000001000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Its conically-roofed tower , hugged about by a brood of smaller roofs shaped like candle snuffers , is visible for miles .","['ADJ', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'ADP', 'NOUN', 'PUNCT']",news,00000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000100000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"There 's also a Renaissance fountain , and an extremely odd conglomeration of church buildings comprising one ancient ruin , one proper church , and the skeleton faade and nave of a rather pompous and unfinished 18th-century abbey .","['ADV', 'VERB', 'ADV', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NUM', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",news,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000100000000000000010000001000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Saintes , with Gallo-Roman remains , a beautiful Romanesque abbey and an atmospheric medieval quarter , is 17 miles south of St Jean ; 15-odd miles to the north-west is Surgeres , all of whose public buildings , including an engagingly asymmetrical church , are within the 16th-century castle walls , scattered among beautiful gardens and parkland Ã¢ÂÂ perfect for picnicking .","['PROPN', 'PUNCT', 'ADP', 'PROPN', 'VERB', 'PUNCT', 'DET', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'NUM', 'NOUN', 'ADV', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PROPN', 'PUNCT', 'DET', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PROPN', 'VERB', 'ADP', 'VERB', 'PUNCT']",news,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000001000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
