sentence,pos_seq,genre,preds,true
"Meanwhile , at his public school , Francis is conducting a love-affair with an older pupil named Keith Ogilvie .","['ADV', 'PUNCT', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PUNCT']",news,10101010110110111001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"He is finally rejected by the devious , arrogant Keith , who informs him that he is Ã¢ÂÂ obsolete because he does not Ã¢ÂÂ know how to make things happen .","['PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'PUNCT', 'ADJ', 'PROPN', 'PUNCT', 'NOUN', 'VERB', 'PRON', 'ADP', 'PRON', 'VERB', 'ADV', 'ADJ', 'ADP', 'PRON', 'VERB', 'ADV', 'NOUN', 'VERB', 'ADV', 'PART', 'VERB', 'NOUN', 'VERB', 'PUNCT']",news,00001110010000111000000001001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000010000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
His response to this rejection is as flat as his reaction to the massive demonstration which Keith has earlier persuaded him to join against the Vietnam War .,"['ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADJ', 'PROPN', 'VERB', 'ADV', 'VERB', 'PRON', 'PART', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']",news,01110001001011001011001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01110001001101000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"This violent event , described at length in hysterically colourful terms , is the only piece of history to be woven convincingly into the plot .","['DET', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,"0001000101010100000000010100000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","1100000111000001000010101000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Other broad hints as to the date are inserted with a comical lack of subtlety : Ã¢ÂÂ My God , darling , have you heard ? exclaims Francis 's mother one day as she greets him , Ã¢ÂÂ Czechoslovakia .","['ADJ', 'ADJ', 'NOUN', 'ADP', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'VERB', 'PUNCT', 'VERB', 'PROPN', 'PART', 'NOUN', 'NUM', 'NOUN', 'ADP', 'PRON', 'VERB', 'PRON', 'PUNCT', 'NOUN', 'PROPN', 'PUNCT']",news,"0000000100000110001001110001000000010
000000000000000000000000000000000000000000000000000000000000000000000000000000","0100000011000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Motion will have to do better than this if he seriously intends his series of novels to capture the feel of a period .,"['NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'ADJ', 'ADP', 'DET', 'ADP', 'PRON', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,01101001001001000011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"In his eagerness to depict the cloudy psychology of an adolescent , Motion has forgotten to give the boy a personality .","['ADP', 'ADJ', 'NOUN', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PUNCT']",news,10001000100110101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"He has , however , given him a psychotic compulsion to formulate fanciful similes .","['PRON', 'VERB', 'PUNCT', 'ADV', 'PUNCT', 'VERB', 'PRON', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",news,01101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Hardly a page goes by without the hapless Francis noticing something which reminds him , improbably , of something else .","['ADV', 'DET', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'ADJ', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'PRON', 'PUNCT', 'ADV', 'PUNCT', 'ADP', 'NOUN', 'ADV', 'PUNCT']",news,00011011010001010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Sometimes he is reminded of several things .,"['ADV', 'PRON', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",news,"0000011000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000001000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"One moment an avenue of chestnut trees looks Ã¢ÂÂ like a child 's drawing of ghosts ; the next it appears Ã¢ÂÂ frightening but derelict , like extinguished chandeliers ; and finally the chestnuts Ã¢ÂÂ prance at him , holding up their gleaming branches like hysterics .","['NUM', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'PRON', 'VERB', 'ADV', 'ADJ', 'CCONJ', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'DET', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'VERB', 'PART', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",news,"0100001100000100011110010001000010010
101001010000000000000000000000000000000000000000000000000000000000000000000000","0000000000010101001000000001100000011
001100001000000000000000000000000000000000000000000000000000000000000000000000"
"Such writing rapidly palls , and I hope that in the novels to come , Motion can curb his reckless passion for it .","['ADJ', 'NOUN', 'ADV', 'VERB', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'PART', 'VERB', 'PUNCT', 'PROPN', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PRON', 'PUNCT']",news,10010010011001101100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Travel : A pilgrimage sans progress Elisabeth de Stroumillo potters round Poitou,"['NOUN', 'PUNCT', 'DET', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'NOUN']",news,00011110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
PEOPLE tend to look vague when you mention Poitou .,"['NOUN', 'VERB', 'PART', 'VERB', 'ADJ', 'ADV', 'PRON', 'VERB', 'PROPN', 'PUNCT']",news,00000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ Umm Ã¢ÂÂ¦ not a part of France we know Ã¢ÂÂ¦ where exactly is it ?,"['NOUN', 'PROPN', 'PROPN', 'ADV', 'DET', 'NOUN', 'ADP', 'PROPN', 'PRON', 'VERB', 'PROPN', 'ADV', 'ADV', 'VERB', 'PRON', 'PUNCT']",news,00000010001010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"You sort of pass it without realising , going to the Dordogne .","['PRON', 'ADV', 'ADV', 'VERB', 'PRON', 'ADP', 'VERB', 'PUNCT', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']",news,01111011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well , better than that , and one of the best things about it is the fact that so few people , except the French themselves , bother with it .","['INTJ', 'PUNCT', 'ADJ', 'ADP', 'DET', 'PUNCT', 'CCONJ', 'NUM', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'PRON', 'PUNCT', 'VERB', 'ADP', 'PRON', 'PUNCT']",news,00011110010110110100010101001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000110000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Even for France , the variety to be found is enormous .","['ADV', 'ADP', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'PART', 'VERB', 'VERB', 'VERB', 'ADJ', 'PUNCT']",news,01011100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"My passion is for its numerous Romanesque churches , in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration ; to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals .","['ADJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'ADV', 'VERB', 'CCONJ', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'VERB', 'NOUN', 'PUNCT', 'PART', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'ADV', 'VERB', 'ADP', 'DET', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT']",news,"0111011011010101000010101010000100011
100000110010000111000000000000000000000000000000000000000000000000000000000000","0000000001001001100000000000000000000
000000011011101010000000000000000000000000000000000000000000000000000000000000"
"For serious drinkers there is the production of cognac to investigate around Cognac , plus the chance to sample pineau , the powerful local aperitif made from young wine laced with cognac .","['ADP', 'ADJ', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'PART', 'VERB', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']",news,"1101111100110001000001110101011000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0100000000000000000000100001010000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"To the north , where Poitou borders on the Vendee , shapely clumps of trees are almost the only punctuation marks on widespreading marshy landscapes ; to the south it bubbles with little rolling hills .","['ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'PROPN', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT', 'ADV', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",news,11110000111000110000111000010101110100000000000000000000000000000000000000000000000000000000000000000000000000000000,00000011000010000001100000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area , until medieval monks started to dig a spider-web of ditches to drain it .","['DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'PRON', 'PUNCT']",news,00011111011010111011101010000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I 've known them : Maillezais , with a huge and rather dull ruined abbey , and Coulon , where I first ate the delicious local version of moules marinieres called mouclade .","['ADV', 'DET', 'PROPN', 'PROPN', 'VERB', 'DET', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'PRON', 'VERB', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NUM', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'PUNCT', 'PROPN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'CCONJ', 'ADV', 'ADJ', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'PUNCT', 'ADV', 'PRON', 'ADV', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'NOUN', 'PUNCT']",news,"1110100110011100011101100010010101000
000100010011100000111100000000000000000000000000000000000000000000000000000000","0000000100000101000000100000000000000
010000000000000000000000000000000000000000000000000000000000000000000000000000"
"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the Ã¢ÂÂ Venise Verte , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .","['VERB', 'ADP', 'ADJ', 'NOUN', 'PART', 'ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADJ', 'VERB', 'NOUN', 'VERB', 'ADV', 'ADP', 'ADJ', 'NOUN', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'PUNCT', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT']",news,"0100000101001001101101010110101001100
001011011101000001101000000000000000000000000000000000000000000000000000000000","1000000000000000101010000100000001000
011000000000001001000000000000000000000000000000000000000000000000000000000000"
"There is more greenery further south in the deep forest of Chize ( with the fine Renaissance chateau of Dampierre-sur-Boutonne at its edge ) ; and more marshes to the west around Rochefort and Marennes , where those mussels and oysters are raised .","['ADV', 'VERB', 'ADJ', 'NOUN', 'ADV', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'ADV', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']",news,"1011101100000111011010100010010000100
000011000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000001000000000000000000000
100001000000000000000000000000000000000000000000000000000000000000000000000000"
One of the region 's strangest townlets sits on those marshes : Brouage .,"['NUM', 'ADP', 'DET', 'NOUN', 'PART', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",news,"0110000010000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000101000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"It had a son to be proud of : Samuel Champlain , founder of Quebec , who was born there around 1569 .","['PRON', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'ADJ', 'ADP', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADP', 'NUM', 'PUNCT']",news,01000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She went there when her romance with the young king was quashed for political reasons .,"['PRON', 'VERB', 'ADV', 'ADV', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",news,01000011001011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Months later , when Marie had departed , Louis is said to have paused nostalgically at Brouage on his way to Paris after marrying the Spanish Infanta at St Jean-de-Luz .","['NOUN', 'ADV', 'PUNCT', 'ADV', 'PROPN', 'VERB', 'VERB', 'PUNCT', 'PROPN', 'VERB', 'VERB', 'PART', 'VERB', 'VERB', 'ADV', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'VERB', 'DET', 'ADJ', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']",news,"0110001110001000010000101000010000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000100000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
