verbs,sentences,preds,true
eat,"Another regular , bundled in a brown cape , his feet wrapped in cloth , was seen touching all the bread in the basket '' hoping no one else will eat it , '' says Mrs. Howell ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000001000000000000000000000000000000000000000000000000000
eat,"Mr. Hudson hears that the Chinese eat the things , and someone 's looking into it ",0001001000000010000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"Thierry Liebaut , director of development for a French media group , says if he had to pay top price for it in a restaurant , '' I would make the chef eat the tubes . '",0000001000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000010000000000000000000000000000000000000000000000000
eat,"The first two days , Dr. Kroll collapsed into his sleeping bag and had to be awakened to eat ",0000000110100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
eat,"Here , they can eat gourmet kosher food and swim at a beach that is partitioned with a curtain -- one side for men , the other for women ",0000000000000100000000100001000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"'' We ' ve got the kids , plus all their teen - age friends who do nothing but eat ","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000"
eat,"But the overwhelming mass of Soviet people eat dinner at home , after wasting millions of hours in line buying dreadful food , barely seeing a green vegetable in a state grocery all winter -LRB- although the citrus situation is vastly improved from what it once was -RRB- ","0000000000000000000000000000000000000
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
eat,"'' He just tried to eat the propeller , '' says Mr. Fox ","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
eat,"'' We encourage our people as much as we can to fly on United Airlines and eat Kellogg cereals , '' says Jack Ryan , executive vice president of Leo Burnett Co . , which also handles advertising for GM 's Oldsmobile division ","0000000000000100000000000000000000000
01000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
eat,"And scraping together the evidence for this often entails investigating a claimant 's personal life , checking such details as smoking , drinking and eating habits , emotional stability and family health history ","0100000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
escape,"Engineers intend to introduce deliberate flaws into two of the motor 's joints to prove that even with these defects , the redesigned motor has enough safety features to ensure that hot gases wo n't escape from it ","0000001000000001000000000001000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000010
00000000000000000000000000000000000000000000"
escape,"The issue first surfaced after Willie Horton , a first - degree murderer on life sentence without parole who had been on 10 successful furloughs , escaped in 1986 and was arrested in April 1987 and charged with the brutal assault of a Maryland couple ","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
escape,"Mr. Cossa 's grain bin may be filling up , but just last month another 100 peasants -- looking for food and security -- moved into the village to escape the fighting in the countryside ","0000000100000000000100000101000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
escape,"But in talking with the FBI agent , the man not only denied he 'd killed anyone , he said that he had n't escaped from prison , that the warden had simply told him to leave one day after more than 20 years behind bars ","0000000000000000000000001000000000000
00000001000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
escape,"The Federal Aviation Administration , trying to reduce the risk of accidents caused by wind shear , ordered that all planes with 30 seats or more be outfitted with equipment that detects and helps pilots escape the condition ","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
escape,"In addition to warning pilots when they hit unexpected , low - altitude wind shear , the new required equipment will provide the crew with computer - generated instructions on the best path to take to escape the wind shear ","0000000000100000000000000000000010000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
examine,"First , they should examine their systems , especially personal computers , research computers and other end - user systems that operate outside conventional data processing departments , to make sure that only authorized programs can be used and that only authorized people can use the machines either directly or remotely ","0000000000000000000010000000000100000
00100000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
