verbs,sentences,preds,true
strike,"Electronic Data Systems President Alberthal struck back at the firm 's founder , H. Ross Perot , saying the Texas billionaire 's verbal and business attacks hurt the company ","0000000000000000000000000010000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"Mr. Harris says the free - trade agreement gives Canadian steel producers more secure access to the huge U.S. market and reduces the threat of U.S. quotas , which he said almost struck his company four years ago ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000010000
00000000000000000000000000000000000000000000"
strike,"Such a powerful institution would strike at the heart of national sovereignty , ending the control by governments or their central banks over monetary policy and overseeing the substitution of purely national currencies with a European unit of exchange ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"Mr. Bush avoided making any serious gaffes , while striking at his opponent in spirited fashion ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"If a deal is struck , the 767s will replace aging Soviet - made Ilyushins on LOT 's Warsaw - New York and Warsaw - Chicago routes ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"While he won only about 12 % of the white vote in the Democratic primaries , according to New York Times - CBS News polls , he still did far better than in 1984 , and clearly struck a chord with many whites ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
10000000000000000000000000000000000000000000"
strike,"MORE FIRED MANAGERS strike out on their own , but many just strike out ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000001000000000000000000000000000000000000000000000000000000000000000000000
strike,"Adds George Gallup Jr . , the pollster : '' He 's really striking a responsive chord in the populace . '","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"At hearing this morning before a Delaware chancery court judge , Doskocil is expected to ask the court to strike down Wilson 's '' poison pill '' anti - takeover measures , saying an auction for the company has continued for a sufficient time to allow all bidders to emerge ","0000000000000000000000001000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"Last March , Judge Alex Kozinski of the appeals court in San Francisco struck down a San Francisco plan earmarking 30 % of city contracts for minority - owned businesses and 10 % for firms owned by women ","0000000000000000000000000000000000000
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"At the State Fair in Lincoln early this month , Mr. Karnes prompted a furor when he said , '' We need fewer farmers at this point in time , '' a remark that underlined his tendency to stumble into gaffes ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
01000000000000000000000000000000000000000000"
stumble,People have been predicting Paramount would stumble ever since '' Beverly Hills Cop '' in 1984 ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"The once high - flying company stumbled in 1986 when competition intensified in the mainframe market , and it has been revamping its product line since then ","0000101000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,With Iowa and New Hampshire behind them -- and victories for Rep. Richard Gephardt and Gov. Michael Dukakis -- the Democratic candidates now stumble South locked in a struggle that more and more experts and party leaders believe will go the distance ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000"
stumble,"But , he suspects , something may be happening : a steady disillusionment with Mr. Bush that grows out of his stumbling explanations of his role in the Iran - Contra affair , '' his loss of grace under pressure '' with TV 's Dan Rather and other factors ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000"
stumble,He stumbled on a new act while attending a tent revival in Oklahoma in 1968 ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0100000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"For Latin America , which has generally stumbled through years of stagnation or low growth since it became mired in foreign debt in 1982 , Chile 's economic record is enviable ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"Finding such a fecund gold field came as a surprise to Reynolds , which stumbled across the precious metal when it was looking for bauxite , a claylike substance that holds alumina , the basic ingredient in aluminum ingot ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000010000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"Six years ago , Mr. Slusher stumbled across Harry Fisher while reading about Medal of Honor winners ",0100001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,"In 1936 a German chemist , Gerhard Schrader , stumbled on a phosphorus compound extremely poisonous to insects ","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"'' From an issuer 's perspective , this is a market that occasionally stumbles over the truth but quickly picks itself up and hurries on as if nothing has happened , '' said Joseph Fichera , a vice president at Smith Barney , Harris Upham & Co . , paraphrasing Winston Churchill ","0000000000000100000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,But Arkansas Gov. Clinton stumbles with his long - winded nominating speech ,"0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"The top leadership has stumbled repeatedly in development of force structure and use of force as it pursues an unfocused , open - ended commitment in the Gulf , and yet is questioned by the media only in the vaguest terms , while the military that must put such concepts into practice is left holding the bag when things go wrong ","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"Even when trying to right itself , Merrill stumbled ","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"'' Our view is that the economy is going to stumble and stagger through 1988 , '' he said , '' and then we think the best bet is that we 'll slip into a recession in 1989 . '","0000000000000000000000000000000010000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"Heinz is targeting such countries as Germany , France and Portugal for growth in anticipation of the European Community 's plan to eliminate trade barriers within the 12-nation trading bloc by the end of 1992 , the spokesman added ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"Traditions die hard , and the Fed has n't shaken its habit of targeting the real economy -- under the notion that inflation , too much money chasing too few goods , is prevented by curtailing the production of goods ","0100000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000100000000000000000000000
00000000000000000000000000000000000000000000"
target,"The main problem , though , is that 80 % of all retirement housing now on the market targets the wealthy -- yet that group makes up just 20 % of all elderly people , says Gordon M. Johnson , a Los Angeles retirement - housing specialist with Laventhol & Horwath , a Philadelphia - based accounting firm that studies real estate ","0000000000000000000000000000000000000
00000000000000000000001000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
target,"Also , our regulatory conceptions would suggest monetary - policy tools of the European central bank be designed so that they enabled effective targeting of the monetary variables without recourse to quantitative controls -LRB- or other direct interventions in financial markets -RRB- ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"In its drive for more minority students , Stanford joined forces with UCLA , the University of California at Berkeley and the University of Southern California to sponsor a forum targeting blacks and Hispanics ; about 200 prospective students attended the event ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000"
target,The study also showed that different organisms ' stress proteins are chemically similar - raising the possibility that vaccines made with the proteins might prime immune cells to target many disease - causing organisms ,"0000000000000000000000000000110000000
00000000000000000000000000000000000000000000","0000000000000000000000000000100000000
00000000000000000000000000000000000000000000"
target,"While this is clearly incompatible with the Fez plan , the Algiers resolutions merely criticized the U.S. policy for its Israeli bias without targeting the Shultz plan specifically ",0000000000000010000000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000010000000000000000000000000000000000000000000000000000000000
target,"You allege that there still remain hundreds of state - owned companies targeted for privatization , bureaucratic delays in trade movements and aid flows , high tariffs , and a land - reform movement that may promote unemployment ","0000000000000000000000010010000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
target,"L.A. Style , a monthly with a circulation of about 50 , 000 , is one of several trend - seeking publications such as Taxi and Details that grew rapidly in recent years by targeting upscale readers in search of the latest nightspots , restaurants and fashions ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000100
00000000000000000000000000000000000000000000"
target,Both praise this ad for its clean identification of an issue that matters to an audience targeted by the Democrats ,"0000000000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"Federal thrift - industry regulators have targeted it as one of hundreds of failing S & Ls in the Southwest that it intends to merge with other , better - capitalized institutions as part of a broad plan to restructure the industry ","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
touch,"Mr. Lawson touched only briefly on what he called '' the current - account scare , '' saying the government would '' overcome that just as we have overcome every other problem we have faced '' since taking office ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000"
touch,"It says that only unexpectedly bad developments , such as another stock - market crash the size of last October 's , or a sudden surge in oil prices , might damp confidence or touch off a spurt in inflation that might frighten governments into choking off the recovery by raising interest rates significantly ","0000000000000000000000000000000100000
00000000100000000000000000000000000000000000","0000000000000000000000000000000000100
00000000000000000000000000000000000000000000"
touch,"At one of the technical sessions that led to the Managua meeting , Lenin Cerna , the notorious former state security chief and now vice - minister of the Interior Ministry , learned that a commercial jet carrying several Contras to Costa Rica from Honduras had touched down briefly in Managua ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000010000000000000000000000000000000000"
touch,"The official , a member of the trade ministry 's Mideast and Africa office , said that '' fundamentally , '' the presidents accepted the request for caution but that the talks did n't touch on any specific measures for slowing trade with South Africa ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000100
00000000000000000000000000000000000000000000"
touch,"It 's fine to touch down in Tel Aviv , in Cairo , in Amman ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
touch,"For years cable touted itself as the incubator for new kinds of shows the networks would n't touch -- like '' Shandling , '' rejected initially by the networks partly for its quirks : The star plays himself and talks to the audience more than he talks to the cast ","0000000000000000010000000000000000001
00000000000000000000000000000000000000000000","0000000000000000010000000000000000000
00000000000000000000000000000000000000000000"
touch,"Mr. Norris added that silver 's sharp fall can be attributed to a series of technical levels that it hit , touching off heavy selling by commodity funds ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000"
touch,"Though Mr. Calvino never wrote his sixth '' memo '' and in all probability would have touched up the text before publication , this last will and testament -- in all its wayward , digressive , allusive idiosyncracy -- is presumably as close as we 'll ever get to the intellectual autobiography of a writer whose significance seems likely to last well into that coming millennium he addresses so warmly in these lectures ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
touch,The dollar ended slightly higher against the other major currencies as profit - taking helped it bounce back after it dipped below 1.8000 marks and touched 126.00 yen in early Asia trading ,"0000000000000000000010000100000000000
00000000000000000000000000000000000000000000","0000000000000000000000000100000000000
00000000000000000000000000000000000000000000"
touch,"And although the Dukakis camp says it wo n't touch corporate funds , state parties are n't so fussy ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
touch,"He can be oblivious to how calculated he sometimes appears , yet he can also touch people , as when , at the close of the Louisville rally Saturday , he brought forward Georgia Powers , a black Kentucky state senator ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
touch,"The new show , Mr. Stoddard believes , '' touches something , consciously or unconsciously , that is about a lot of women 's lives . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
touch,"Sponsored by the Independence Institute of Colorado , '' Classrooms for the Free Society '' sought to assess something scarcely touched by the press , but which may decide the role America will play in the world within a decade or two ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000"
touch,The thaw in U.S .- Soviet relations has touched many areas of Soviet life ,"0000000010000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
touch,"American , a unit of Fort Worth , Texas - based AMR Corp . , touched off the latest round of increases last week , when it proposed raising all discount fares except for so - called MaxSavers , the industry 's lowest fare level ","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
vaporize,"A '' guide to business technique , '' yes ; the '' autobiography '' of a tycoon , sure ; a volume of '' management tips , '' you bet ; but to hear the publishing world tell it , the vulgar GRQ book is a thing of the past , having vaporized like those screwy financial schemes cooked up by the likes of Ralph Kramden and Ed Norton ","0000000000000000000000000000000000000
00000000000000000000010000000000000000000000","0000000000000000000000000000000000000
00000000000000010000000000000000000000000000"
wither,It is that whatever tendencies any of them might have to talk turkey to the voters is withered by the clear evidence that the voters are not yet ready to hear it ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000010000000000000000000
00000000000000000000000000000000000000000000"
wither,"Describing the hospital - room scene on the day of the assassination attempt , where doctors and technicians were racing to save the life of the stricken leader of the free world , Mr. Speakes volunteers that though President Reagan was a robust 70-year - old , '' he had the body of an older man , with a bit of flab and withered muscles that are dead giveaways that the body is not quite what it used to be . '","0000000000000000000100000000000000000
0000000000000000000000000000000000000
00000000","0000000000000000000000000000000000000
0000000000000000000000000000000000000
00000000"
wither,"After sketching a realistic scenario of a prolonged U.S. invasion of Nicaragua , in which hostile media coverage begins to wither initial public support , Mr. Rusher asks whether controls -- even prior restraint -- ca n't legitimately be invoked by the commander - in - chief in order to maintain '' morale '' at home ","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
