sentence,correct_label,prediction,polarity,intensity,source_concept,target_concept
"Un rajarsi o rey santo de la antigua India gastaba los   de los ciudadanos en la ejecución de grandes sacrificios, conforme a los mandamientos espirituales de las Escrituras Védicas.",1,1,NEUTRAL,0.0,CROP,TAXATION
"Comentarios: 0 Publicidad Publicidad + Vistas + Comentadas INTERNACIONAL Publicado el 5 julio, 2013 - 9:05 - Comentarios: 0 Encabeza Angela Merkel encuesta sobre preferencia del electorado Sin embargo, Merkel corre el riesgo de enfrentar un   porque su socio en la coalición de gobierno, el partido Liberal (FDP), sigue por debajo de la puntuación que le permitirá contar con fracción parlamentaria, que es el cinco por ciento.",1,1,NEGATIVE,3.0,GAME,ELECTIONS
"Merece destacarse que, con el propósito de no incurrir en presiones inflacionarias adicionales, se esterilizaron los   del FOBAPROA y del Fondo de Apoyo al Mercado de Valores -FAMEVAL-.",1,1,NEGATIVE,1.0,OTHER,MONEY
Miércoles 7 de Enero de 2009 18:38 Lisa Marie Presley salió en  de la ...,1,1,,,,RELIGION
"En 1786, en el  , se constituye en cabecera de intendencia; en el plano económico, indicadores del despegue alcanzado son: la creación de un consulado independiente del de México (1795); la habilitación del puerto de San Blas para el comercio internacional, y el funcionamiento de una casa de moneda (1811).",1,1,NEUTRAL,0.0,GEOGRAPHIC_FEATURE,BUREAUCRACY
"AMLO reitera que habrá mitin ""llueva, truene o relampagueé"" Gamboa Patrón invita a AMLO a debate de reforma energética PRD descarta sumarse a concentración de López Obrador En Mapastepec, Chiapas, el político tabasqueño consideró que los integrantes del Consejo General del  “quieren convertir en  el fraude del 2006”, ante la decisión que tomaron de quemar, en el mes de septiembre, las boletas utilizadas en los comicios federales de ese año.",1,1,NEGATIVE,2.0,FIRE,ELECTIONS
Los pol�ticos ya no son merecedores de respeto porque el  de la  ha alcanzado niveles que la sociedad comienza a considerar inaceptables.,1,1,NEGATIVE,2.0,PHYSICAL_HARM,DEMOCRACY
Ejercitarse en la participación de trabajos especializados tendientes a la habilitación de la   de los contribuyentes.,1,1,NEGATIVE,2.0,PHYSICAL_BURDEN,TAXATION
"Y otra más, es que aunque al inicio de año habían anunciado que los recursos de Fonaes, mil 200 millones de pesos, sólo los destinarían a las más de 200 microrregiones -zonas rurales pobres del País-, ahora las convocatorias establecen que también serán sujetos de apoyo los proyectos productivos de familias que se ubiquen en los  de , que podrían estar en zonas urbanas, señalados por la Sedesol.",1,1,NEGATIVE,2.0,CONFINEMENT,POVERTY
"Una iniciativa que ha emprendido el Presidente Hugo Chávez Frías para  la  es la creación de un Fondo Humanitario Internacional, que hemos propuesto en Monterrey, en Johannesburgo y, una vez más, en esta Asamblea General de la ONU.",1,1,POSITIVE,3.0,WAR,POVERTY
"Agradeció a los Jefes de Estado y de Gobierno, a los Enviados Especiales y a los Jefes de Misión, reunidos en el salón de la Tesorería de Palacio Nacional, su presencia en nuestro país para asistir a la ceremonia de  del  Federal.",1,1,NEUTRAL,0.0,OTHER,GOVERNMENT
"Un rajarsi o rey santo de la antigua India gastaba los   de los ciudadanos en la ejecución de grandes sacrificios, conforme a los mandamientos espirituales de las Escrituras Védicas.",1,1,NEUTRAL,0.0,PHYSICAL_HARM,TAXATION
"Lo que no han podido aceptar es que la selectividad del mercado excluye ideas, críticas, desacuerdos sobre elementos fundamentales de la sociedad americana que muestran su dinámica contradictoria y que esto es la  de una  moderna.",1,1,POSITIVE,2.0,SCIENCE,DEMOCRACY
"El primer negro que  unas  en Estados Unidos consideró que su triunfo marcó un momento definitorio en la historia de 232 años del país como nación independiente, y representó una respuesta al cinismo, el miedo y las dudas.",1,1,POSITIVE,2.0,GAME,ELECTIONS
"Un rajarsi o rey santo de la antigua India gastaba los   de los ciudadanos en la ejecución de grandes sacrificios, conforme a los mandamientos espirituales de las Escrituras Védicas.",1,1,NEUTRAL,0.0,RESOURCE,TAXATION
"Todavía hacia finales del siglo pasado la ciudad habitada por apenas un millón de personas era prácticamente desconocida como destino turístico, sin embargo a  de la  inversión inmobiliaria realizada a partir del año 2000 por empresarios petroleros es hoy uno de los destinos turísticos más importantes a nivel internacional.",1,1,NEUTRAL,0.0,PLANT,WEALTH
"Ballesteros López resaltó la importancia de escuchar las propuestas de los niños y aprender de ellos, ya que asegura, serán los posibles futuros gobernantes de Venustiano Carranza y de la Ciudad de México, así como  la  desde la infancia.",1,1,POSITIVE,1.0,PLANT,DEMOCRACY
"Por otra parte, más allá del análisis de la publicidad política, el tema tratado, nos condujo a reflexionar sobre la situación de nuestro país respecto al  .",1,1,NEUTRAL,0.0,VISION,DEMOCRACY
¿Es mucho pedir que las   la calidad de los gobiernos en México?,1,1,POSITIVE,1.0,DISEASE,ELECTIONS
"Coordinar los  conjuntos de  y sociedad para generar sinergias, incrementando el bienestar y desarrollo sostenido que garantice igualdad de oportunidades.",1,1,POSITIVE,1.0,ENERGY,GOVERNMENT
A principio de los años noventa el tema de   era una tarea clave para las Naciones Unidas.,1,1,NEUTRAL,0.0,PROTECTION,ELECTIONS
"Haití, en su  tan , con sus 7 millones de habitantes, apenas puede soportar una deuda de mil millones de dls, pero que le pesan mucho.",1,1,NEGATIVE,3.0,DISEASE,POVERTY
a consejero presidente por transferencia de votos,1,1,POSITIVE,1.0,,ELECTIONS
"El montaje de la  de  y plástico es reciente; se trata de un instrumento diseñado para justificar la sustitución de la economía nacional por la economía trasnacional; dicho de otra manera: es la introducción de un tipo de democracia que facilita la implantación del modelo político y económico neoliberal, cuyo objetivo es transferir la riqueza nacional hacia las corporaciones trasnacionales y a sus socios locales.",1,1,NEUTRAL,1.0,PHYSICAL_HARM,DEMOCRACY
Su victoria electoral en la   del 2000 llegó a pesar de su fracaso a la hora de lograr el voto popular.,1,1,NEUTRAL,0.0,COMPETITION,GOVERNMENT
SI EL HOMBRE ES CAPAZ DE MANIPULAR EL CLIMA PARA BENEFICIO PROPIO PORQUE NO   HABITACIONAL SOBRE LA FAZ DE LA TIERRA?,1,1,POSITIVE,3.0,DISEASE,POVERTY
"Con el libro ‘The Gangs of New York: An informal history of Underworld’, el escritor Herbert Ashbury trató de descubrir una precisa y cruel historia de Norteamérica fraguada por protagonistas anónimos que vertieron su sangre para fundar la idea contemporánea de lo que es la civilización y su  .",1,1,NEGATIVE,2.0,IMPURITY,DEMOCRACY
"Una tecnología adecuada, si es más un  de la  que una guía, asistirá al ciudadano en esta labor"" (Barber, 1985).",1,1,NEGATIVE,1.0,FAMILY,DEMOCRACY
"La Conade como todo organismo público se maneja en los intrincados y complicados pantanos de la burocracia en donde hay contradicciones impresionantes y muy pocas veces soluciones lógicas y rápidas, es fácil caer primero en el desencanto y después en el  de esta  que se convierte en parte fundamental y al mismo tiempo enemigo de cualquier sistema.",1,1,NEGATIVE,2.0,ANIMAL,BUREAUCRACY
"Gral., IMSS) se pronunció por impulsar una cultura educativa desde la familia, la comunidad y el Edo., a favor de las personas con discapacidad, para que éstas puedan  sus  y exigirlos.",1,1,POSITIVE,2.0,ENERGY,DEMOCRACY
"Después de que en este año el PAN cosechó diversas  , César Nava, ex secretario particular del presidente Felipe Calderón, llega para coordinar la campaña electoral del 2009.",1,1,NEGATIVE,2.0,PHYSICAL_LOCATION,ELECTIONS
"De acuerdo con un estudio elaborado por la Fundación Konrad Adenauer, la consultora Polilat y la Confederación Patronal de la República Mexicana (Coparmex), Puebla es el cuarto estado de la República Mexicana, con mayor  en desarrollo .",1,1,POSITIVE,1.0,BACKWARD_MOVEMENT,DEMOCRACY
"La  no se va a  y aun cuando los gobiernos se esfuercen por desaparecerla, no se va a terminar, pues nace de la avaricia del corazón del hombre que con el afán de poder siempre quiere tener más y aplastar al otro",1,1,NEGATIVE,2.0,FIRE,POVERTY
"La pobreza absoluta no es una  de , sino de inequidad.",1,1,NEUTRAL,0.0,STRENGTH,POVERTY
La oposición del Partido Republicano a un  de los  a los estratos de mayores ingresos puede verse como un asunto ideológico primordialmente.,1,1,NEGATIVE,1.0,A_RIGHT,TAXATION
II.- Por leyes o actos de la autoridad federal que vulneren o  la  de los Estados.,1,1,NEGATIVE,2.0,PHYSICAL_HARM,GOVERNMENT
"¿Cual es tu sueño? Un carro, una casa, un yate, déjame decirte eso esta bien, pero también te puedo decir, que si ha usted poco le importa las cosas de Dios, a Dios poco le importara tu situación, si tu no tienes tiempo para Dios, entonces tendrás tiempo para  la , la ruina, la miseria, y las enfermedades. 5to) Paso, Que guardes mis mandamientos y estatutos.",1,1,NEGATIVE,2.0,RESOURCE,POVERTY
"Sin embargo, con la recuperación de la mayoría de las alcaldías por el Partido Revolucionario Institucional (PRI), los hidalguenses manifiestan que, lejos de sentirse satisfechos con el  de la , les queda la sensación de que se retrocedió.",1,1,POSITIVE,2.0,OTHER,DEMOCRACY
"El taller fue impartido por la Eva Moreno Pérez y Susana Esquivel, quienes pretenden que los diversos  del , conozcan y discutan sobre estrategias metodológicas y recursos didácticos, lo cual puede concluir con propuestas para erradicar la violencia.",1,1,NEUTRAL,0.0,STORY,BUREAUCRACY
"aprovechamiento político, agandalle pues, de la miseria y desamparo de millones de mexicanos. Me preocupa la falta de lealtad política de los partidos porque sistemáticamente ponen   mediante reformas y sistemáticamente buscan  la manera de violarlos. Me preocupa que Enrique Peña Nieto mienta al negar",1,1,NEGATIVE,3.0,OTHER,ELECTIONS
"El domingo pasado, López Obrador insistió, en el debate con los otros tres candidatos presidenciales, en la propuesta de reducir en 300 mil millones de pesos el gasto del gobierno a partir de bajar a la mitad el sueldo de la  .",1,1,POSITIVE,1.0,HIGH_LOCATION,BUREAUCRACY
Sigamos compartiendo nuestras visiones en torno a este ejercicio de  de nuestra .,1,1,POSITIVE,2.0,WAR,DEMOCRACY
"""Hay un  entre la riqueza y la  aquí en Cancún... y eso me parece que va a contar mucho porque traemos una propuesta de mayor justicia, pero también de responsabilidad con el medio ambiente"".",1,1,NEGATIVE,1.0,ABYSS,POVERTY
"La  nos  una serie de dependencias de gobiernos, no se sabe si para evitar los abusos de los dueños de todo o para vigilar que los incrementos a los precios se den sin ningún problema.",1,1,NEUTRAL,0.0,BUSINESS,DEMOCRACY
"“Felipe  las  al prometer llevar al PAN a sus raíces y ser un agente de cambio más agresivo, es decir más Fox que Fox…",1,1,POSITIVE,1.0,GAME,ELECTIONS
"Las asociaciones religiosas se regirán internamente por sus propios estatutos, los que contendrán las bases fundamentales de su doctrina o  de  religiosas y determinarán tanto a sus representantes como, en su caso, a los de las entidades y divisiones internas que a ellas pertenezcan.",1,1,,,,MENTAL_CONCEPTS
"Esta ola, es la  de los partidos políticos y las .",1,1,NEUTRAL,0.0,OTHER,ELECTIONS
Cómo generar ingresos sin,1,1,NEGATIVE,1.0,OTHER,TAXATION
"Veracruz, Ver., (AVC/José Juan García).- La magistrada Concepción Flores Saviaga pidió una   en el proceso para elegir al sucesor del presidente del Tribunal Superior de Justicia.",1,1,POSITIVE,1.0,BATTLE,DEMOCRACY
Un  de la Secretaría de Seguridad Pública del .,1,1,POSITIVE,1.0,,GOVERNMENT
"Por último, los salarios registrados ante el Seguro Social no coinciden con los que se manifiestan en los contratos ya que éstos son muy inferiores, y en contados casos pagan alguna prestación tales como recompensas, premios, ayudas alimenticias, premios de puntualidad y otros, con la finalidad de   y responsabilidades.",1,1,NEGATIVE,1.0,CONFINEMENT,TAXATION
"Es un intento de convencerlos de que se deben repartir migajas más jugosas que las que se reparten ahora pues, si la   más, puede haber un estallido social que, tal ves, afecte sus intereses.",1,1,NEGATIVE,2.0,PLANT,POVERTY
La Cámara de la Pesca de Nicaragua (Capenic) demandó al gobierno destrabar una serie de obstáculos y   que entorpecen la comercialización de sus productos al exterior.,1,1,NEGATIVE,1.0,CONFINEMENT,BUREAUCRACY
"Reporteros de Chiapas dejaron en mi correo una serie de datos que están dirigidos al  de los , Miguel Ángel de los Santos Cruz, parte fundamental de la coadyuvancia en las investigaciones que aparentaba realizar la PGJ en aquellos tiempos; así como para Eduardo Valle “El Buho”, actualmente exiliado en los Estados Unidos, quien fuera fiscal especial de la PGR, mismo que se fue sin informar abiertamente a la sociedad y a los periodistas del resultado de su trabajo.",1,1,POSITIVE,2.0,ENSLAVEMENT,DEMOCRACY
"Con ello se evitaría que los importadores o los exportadores proporcionen datos o documentos inexactos o falsos, lo cual impediría el ingreso al país de mercancía ilícita o  la  real, abundó mediante un comunicado.",1,1,NEGATIVE,3.0,PHYSICAL_HARM,TAXATION
"La oposición fue inflexible en la descalificación, al mostrar la  de una  exterior activa y eficiente, como resultado de la mala designación del cuerpo diplomático.",1,1,NEGATIVE,1.0,RESOURCE,GOVERNMENT
Al escribir Planeta Dinero quise ser muy claro y decir con hechos todo acerca de la  del  sin que me pudieran agarrar con los ‘dedos en la puerta’.,1,1,NEUTRAL,0.0,RESOURCE,MONEY
"El legislador lamentó que la entidad siga incluida en los tres estados más pobres del país; “es uno de los estados donde se  la ”, añadió.",1,1,NEGATIVE,2.0,PHYSICAL_BURDEN,POVERTY
