sentence,correct_label,prediction,polarity,intensity,source_concept,target_concept
"Aunque se defendían como gatos panza arriba, frente a Miguel los astrólogos  la  de sus argumentos y de su preparación personal.",0,0,,,,POVERTY
"Crear una cultura de rendición de cuentas y contribuir a la transparencia en la gestión de los recursos públicos mediante acciones de fiscalización superior, revisión y auditoría integral de las cuentas y actos relativos a la aplicación de los fondos federales, estatales y municipales en estricto apego a , asegurando que se ejerzan de manera eficiente en los planes y programas para los que fueron autorizados; así como fincar y promover las responsabilidades que procedan; comprometidos con los  de legalidad, imparcialidad, veracidad, honradez, reserva y respeto.",0,0,,,,DEMOCRACY
"La Contraloría General del Distrito Federal y la Procuraduría General de Justicia del Distrito Federal, con el valioso apoyo del  y Procuración de Justicia y el Instituto de Formación Profesional han iniciado con grandes expectativas, el Programa de Contraloría Ciudadana en Agencias del Ministerio Público, que tiene como objetivo fundamental, promover la transparencia de la gestión pública en las Agencias del Ministerio Público y vigilar que se preste el servicio - con legalidad, honradez, imparcialidad, profesionalismo, eficacia y eficiencia -, fomentar la cultura del servicio público y promover un trato respetuoso y amable a la ciudadanía, por parte de los .",0,0,,,,BUREAUCRACY
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por   al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción hecha por la coalición -PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el PRI acusándola de parcialidad.",0,0,,,,ELECTIONS
"La Contraloría General del Distrito Federal y la Procuraduría General de Justicia del Distrito Federal, con el valioso apoyo del Consejo Ciudadano de Seguridad Pública y Procuración de Justicia y el Instituto de Formación Profesional han iniciado con grandes expectativas, el Programa de Contraloría Ciudadana en Agencias del Ministerio Público, que tiene como objetivo fundamental, promover la transparencia de la gestión pública en las Agencias del Ministerio Público y vigilar que se preste el servicio - con , honradez, imparcialidad, profesionalismo, eficacia y eficiencia -, fomentar la cultura del servicio público y promover un trato respetuoso y amable a la ciudadanía, por parte de los .",0,0,,,,BUREAUCRACY
"podrá apañar escribiendo la frase ""Se  los  según la normativa vigente"" y más",0,0,,,,TAXATION
Vital reforzar la participación femenina en la política para erradicar  y,0,0,,,,POVERTY
"En tal sentido, los elementos que privaron temporalmente de su libertad al quejoso no tenían fundamento para tal acto de  que en consecuencia se consideró una arbitrariedad, transgresora de lo dispuesto por el artículo 16 de la Constitución Política de los Estados Unidos Mexicanos así como por los artículos XXV de la Declaración Americana de los Derechos y Deberes del Hombre, 9.1 del Pacto Internacional de Derechos  y Políticos, y 7 de la Convención Americana Sobre Derechos Humanos, por lo que se dictó la recomendación correspondiente.",0,0,,,,GOVERNMENT
"Presencia Ciudadana está promoviendo dos iniciativas para que en la coyuntura de las campañas a la Presidencia de la República y a la Jefatura del Gobierno del  los grupos e individuos representantes de la sociedad civil (academia, organizaciones sociales, grupos de vecinos, etc.) tengamos una incidencia real en las propuestas electorales, en los programas de gobierno y en las políticas públicas de los dos niveles de .",0,0,,,,GOVERNMENT
"Probablemente el  de las  iniciales puede ser resuelto con medidas comunes, pero con el paso del tiempo y la apatía puede ser necesaria una cirugía de extirpación.",0,0,,,,BUREAUCRACY
"El “nacimiento de Tulum como municipio desde su inicio ha sufrido, y sigue sufriendo una manipulación total por parte del  priista estatal que nos .",0,0,,,,GOVERNMENT
"La información es la base de la democracia, sostuvo el candidato de la  a la Presidencia de la República, Andrés Manuel López Obrador al convocar a los ciudadanos a no dejarse manipular por la publicidad y la mercadotecnia política que pretende imponer al próximo presidente de .",0,0,,,,GOVERNMENT
"Ciertamente, el  , ante todo, una técnica jurídica de actuación de determinados fines públicos; y su perspectiva evidencia un punto determinante en la potenciación de la vocación social que impregna la funcionalidad del Derecho Administrativo en cuanto subsistema jurídico.",0,0,,,,BUREAUCRACY
"""El  de este sitio es meramente informativo y de comunicación con los ciudadanos"" ©  del Estado de Coahuila.",0,0,,,,GOVERNMENT
Comunicado No. 0205 - SECRETARIA GENERAL DE GOBIERNO Para  más eficiente la atención que por disposición de ley las  estatales y municipales pueden brindar a los órganos electorales y ...,0,0,,,,GOVERNMENT
"Presencia Ciudadana está promoviendo dos iniciativas para que en la coyuntura de las campañas a la Presidencia de la República y a la Jefatura del  del DF los grupos e individuos representantes de la sociedad civil (academia, organizaciones sociales, grupos de vecinos, etc.) tengamos una incidencia real en las propuestas electorales, en los programas de gobierno y en las políticas públicas de los dos  de gobierno.",0,0,,,,GOVERNMENT
"También ha sido diputado  y fungió como coordinador parlamentario de la fracción del PAN, durante poco más de los primeros dos años de la LIX Legislatura (2003-2006), y pidió licencia para contender con Felipe Calderón y  por la candidatura presidencial de su partido.",0,0,,,,GOVERNMENT
"Se afirma que desde la cárcel, Caro Quintero seguía utilizando a miembros de su familia y de ‘figuras de paja’ para invertir su  en empresas aparentemente legítimas y  inmobiliarios, entre los cuales se encontraban Grupo Fracsa y Dbardi SA de CV, empresa de desarrollo inmobiliario; Grupo Constructor Segundo Milenio SA de CV; el restaurante bar Barbaresco y el spa Hacienda Las Limas, esto según la Oficina de Control de Activos Extranjeros de Estados Unidos (OFAC, por sus siglas en inglés).",0,0,,,,WEALTH
"El ejercicio docente interactivo y moderno, la investigación tecnológica y vinculación con el sector productivo y la comunidad,  acciones permanentes para estimular el progreso de la región, del  y el País, atentos al contexto de globalización internacional.",0,0,,,,GOVERNMENT
"La Contraloría General del Distrito Federal y la Procuraduría General de Justicia del Distrito Federal, con el valioso apoyo del Consejo Ciudadano de Seguridad Pública y Procuración de Justicia y el Instituto de Formación Profesional han iniciado con grandes expectativas, el Programa de Contraloría Ciudadana en Agencias del Ministerio Público, que tiene como objetivo fundamental, promover la transparencia de la gestión pública en las Agencias del  y vigilar que se preste el servicio - con legalidad, honradez, imparcialidad, profesionalismo, eficacia y eficiencia -, fomentar la cultura del servicio público y promover un trato respetuoso y amable a la ciudadanía, por parte de los servidores .",0,0,,,,GOVERNMENT
El 70% de las compañías evaluaron el  como muy .,0,0,,,,WEALTH
"Primera:     Que a partir de una negociación de alto nivel, el Deporte Universitario  la participación, voluntad y compromiso de las  Universitarias, involucrándolas tanto en la gestión como en la operación.",0,0,,,,GOVERNMENT
Los pagos más recientes elevan a 187.500 millones de dólares la cantidad que el  ha asignado a  acciones bancarias como una forma de impulsar el sistema financiero.,0,0,,,,GOVERNMENT
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas están movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la  y los 17 gobiernos el Llamado café para todos, el barco no  mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0,,,,GOVERNMENT
"La participación de la UAT para el  de las  de video por la red, ha sido fundamental para la difusión del evento y la participación de personal técnico en las mesas de demostración de CICESE, UNAM, IPN, UDG, UDLAP, ITESM, UAM UANL y UAT, ha permitido aclara a muchos asistentes las implicaciones y oportunidades de contar con conectividad a la red de CUDI.",0,0,,,,BUREAUCRACY
"El  docente interactivo y moderno, la investigación tecnológica y vinculación con el sector productivo y la comunidad, serán acciones permanentes para estimular el progreso de la región, del  y el País, atentos al contexto de globalización internacional.",0,0,,,,GOVERNMENT
"El analista  que el  va a ser discreto en la forma de manejar este tema, pues Calderón salio quemado por haberle dado el aval a Salinas Pliego en este negocio.",0,0,,,,GOVERNMENT
"Ya con los comunicadores, Delgado comentó: “Estoy en perfectas condiciones y tengo muchas ganas de participar en un partido completo, pero hay que aguardar a la decisión del profesor Isaac Mizrahi; lo importante es que me siento bien y poco a poco estoy tomando el ritmo requerido de una  ”",0,0,,,,BUREAUCRACY
"La vieja  el , acepta y le recomienda a María.",0,0,,,,MONEY
"El Ayuntamiento de México, abundando en las ideas que predominaban en España, respecto a desconocer la autoridad emanada del  impuesto por Napoleón, invitó al Virrey, a través de los licenciados Azcárate y Primo de Verdad, a que reuniera a los delegados de los ayuntamientos y que se  un Congreso a la manera de la Cortes Españolas.",0,0,,,,GOVERNMENT
"Cada  conoce sus necesidades en la población mexiquense y exige respeto, protección y condiciones favorables para el cumplimiento de los  integrales.",0,0,,,,DEMOCRACY
"SAGARPA ha iniciado su Consulta Pública 2006-2012, con la realización de Foros Estatales, cuyo objetivo es obtener de manera directa y participativa las opiniones y  de lo más representativo de la sociedad rural de cada  para incorporarlas a los lineamientos de política y programas del Plan Nacional de Desarrollo 2006-2012, y el Programa Sectorial, como base fundamental de sus contenidos con visión a largo plazo.",0,0,,,,GOVERNMENT
"Dentro de estos temas, : la marginación, la , la falta de programas de salud, la escasez educativa, la escasez de infraestructuras y comunicación, el desempleo y la violación a los derechos humanos, entre otros.",0,0,,,,POVERTY
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la  destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más , más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0,,,,WEALTH
"Al nuevo recinto ferial   estatales, encabezadas por el mandatario michoacano, Leonel Godoy Rangel, quien realizó la entrega correspondiente.",0,0,,,,GOVERNMENT
"Fecha (aaaa-mm-dd): 2005-08-25 Extracto del acuerdo: ...SDIENTE DEL TRIBINAL SUPERIOR DE JUSTICIA DEL  A  DE QUE SE AUTORICE QUE EL MAGISTRADO FERNANDO HUMBERTO ROSALES BRETON, SE HAGA CARGO DE LA ...",0,0,,,,GOVERNMENT
"No se trata, aclaró, de hacer más centralista la organización y demás actividades en la ma-teria, sino de combatir la injerencia autoritaria e impune que tienen muchos gobernantes en turno en esos  , como su-cede en Puebla.",0,0,,,,GOVERNMENT
